Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2023-06-09,30.713960647583008,31.35097604666667,30.067144781529084,31.292175114093027,40218000
2023-06-12,32.409400939941406,32.63480606389449,30.733560406314766,30.772760403448927,59881600
2023-06-13,33.23262023925781,33.27182210422168,32.40939976749475,33.095417450379905,51990000
2023-06-14,34.869266510009766,34.88886370620157,33.12482070775246,33.193422109911886,74404300
2023-06-15,35.10447311401367,35.692486248650205,34.516459979377146,34.575259049742996,67676300
2023-06-16,35.64348220825195,36.064892949994906,34.8888630599796,35.63368361033754,110188500
2023-06-20,34.30085372924805,36.36870579508499,34.0264480957329,36.0354973521753,65970200
2023-06-21,32.2427978515625,34.349847649977356,32.17419645626733,34.22244345650248,70973500
2023-06-22,32.05659103393555,32.57600640777028,31.488178935761884,32.03699010110257,45740300
2023-06-23,32.340797424316406,32.78180904598346,31.39017278855582,31.56657743722264,46199200
2023-06-26,32.67401123046875,33.31102853878273,32.43880374691549,32.527006085935945,38952400
2023-06-27,33.41883087158203,33.546235091607585,32.3506041155903,32.55641208286126,33038900
2023-06-28,32.89942169189453,33.13462921344417,32.3702075722804,32.93862356856893,33906900
2023-06-29,32.25259780883789,32.67400853399177,31.840989419708507,32.67400853399177,38313000
2023-06-30,32.772010803222656,32.88961640935033,32.49760519925002,32.69361080430017,33798400
2023-07-03,32.94841384887695,33.21302084186965,32.4780026630552,32.87001385382122,15753000
2023-07-05,31.86058807373047,32.66421143222731,31.850789475753086,32.64461049777656,37664700
2023-07-06,31.331377029418945,31.399980302407595,30.753162527536734,31.262775625678355,41693600
2023-07-07,31.213775634765625,31.76258874233732,31.184374231606252,31.36077891206632,28345700
2023-07-10,32.08599853515625,32.1742008752923,31.135373729078424,31.23337653692382,36305700
2023-07-11,32.63480758666992,32.69361038898678,31.850788914924802,32.16439638362285,28148800
2023-07-12,33.30122756958008,33.39923224945889,32.39960694567266,33.017019605675934,37762200
2023-07-13,33.19342041015625,33.61483113812526,32.948414346848494,33.46782974323811,32745800
2023-07-14,32.48780822753906,33.19342320714573,32.340803081768925,33.105220867382876,30426200
2023-07-17,33.683433532714844,33.9088386690032,32.40940271354346,32.49760504848202,34111200
2023-07-18,33.81083297729492,34.006838553847885,33.15421859511221,33.59522646923711,29679500
2023-07-19,33.771636962890625,34.144047248986105,33.644236493788966,33.712837896688654,26486700
2023-07-20,32.703407287597656,33.52662778478136,32.56620449448299,33.02681707579284,37878000
2023-07-21,33.340431213378906,33.56583638133471,32.75241431834523,33.05622323437078,79724100
2023-07-24,32.95821762084961,33.77163583016144,32.88961622025087,33.164021822645815,25225800
2023-07-25,33.41883087158203,33.654038374821795,32.73281677566697,33.026823350844346,31771100
2023-07-26,33.67362976074219,33.8402320686404,33.0268139834105,33.046414914662414,32643200
2023-07-27,33.859840393066406,34.33025163033883,33.428631026857396,34.12444741500018,58890800
2023-07-28,36.094295501708984,36.251099234687665,34.80066003151501,36.0158917659717,90863000
2023-07-31,35.05546569824219,36.44709825250526,34.957461036219414,36.13349081102357,55630700
2023-08-01,35.08486557006836,35.300472090127435,34.575252538062315,35.104466502664245,24702200
2023-08-02,33.703033447265625,34.47725350402442,33.59523018132506,34.44785397276639,39052000
2023-08-03,34.17344665527344,34.33025039539027,33.44823075916909,33.60503449928593,24817900
2023-08-04,34.56195068359375,34.975043685807705,33.91280775321122,33.91280775321122,26664300
2023-08-07,34.65046691894531,34.965202626684565,34.17836335733644,34.82750622354184,22486900
2023-08-08,34.44392395019531,34.52260600489445,33.30300601746458,34.09967917404251,34753600
2023-08-09,33.716094970703125,34.52260572248699,33.66691821792523,34.4242522169312,28720200
2023-08-10,34.10951614379883,34.512771515517244,33.91280538277738,34.129187595095544,30957300
2023-08-11,34.316062927246094,34.37507728487278,33.79478256668778,33.89313607745299,28752000
2023-08-14,35.09306716918945,35.1225724709791,33.902972472360176,34.09967948688556,36896100
2023-08-15,34.198036193847656,35.04388984965245,34.17836474232362,34.82750763483381,27420300
2023-08-16,32.978431701660156,34.06033899883146,32.90958349888829,33.952147893919765,35757300
2023-08-17,32.04405975341797,33.03744357008837,31.817839959101025,33.00793827167546,39906700
2023-08-18,32.211265563964844,32.36863342885599,31.65064231079349,31.699819065082128,23692300
2023-08-21,32.5948486328125,32.6243539342114,31.49327360788662,32.063730695957865,43718200
2023-08-22,32.34896469116211,33.24399520132266,32.28995408184249,32.6735380502047,23434200
2023-08-23,33.4210319519043,33.58823741993685,32.26044253360494,32.3391283425487,32324300
2023-08-24,32.05389404296875,33.52921901502571,31.955540545609786,33.165306572463045,37931000
2023-08-25,32.703041076660156,32.85057509357383,31.81784447906994,31.994883798587985,27324800
2023-08-28,33.066951751708984,33.22431961020821,32.66369637980811,32.94892679582099,22341800
2023-08-29,33.745601654052734,33.91280335214455,32.919419508789375,32.9390909589082,29943600
2023-08-30,33.96198272705078,34.089845286735404,33.22432017432113,33.499716745329984,26279200
2023-08-31,34.56195068359375,34.975043685807705,33.73576843111181,33.75543988378352,48157600
2023-09-01,36.00776672363281,36.14546312570516,35.142241658105185,35.20125600982714,43782600
2023-09-05,36.10612487792969,36.79461072896934,35.8602373419831,35.97826606063861,43379400
2023-09-06,36.37167739868164,36.43069174751434,35.43730417786343,35.95858821268886,39643400
2023-09-07,37.551944732666016,37.709312605354064,36.1454677290402,36.22415354135724,67659700
2023-09-08,37.38473892211914,38.19125348335013,37.08967463246908,37.49293003711157,44255200
2023-09-11,37.9552001953125,38.10273421764534,37.217537587540384,37.61095914579726,36349300
2023-09-12,38.22075271606445,39.410847288064396,38.014208121309835,38.014208121309835,55326600
2023-09-13,38.07322311401367,38.50598755520661,37.62079097271727,38.161742772262606,35407800
2023-09-14,38.033878326416016,38.26009813780729,37.66996586139009,38.17157848394199,30616500
2023-09-15,37.25687789916992,37.88634934698742,37.001152778527945,37.78799208829982,68868800
2023-09-18,37.36506652832031,37.758484281127345,36.892959221839014,37.00115032324325,29322200
2023-09-19,35.74220657348633,37.473252894705155,35.42747087871927,37.41424229690223,53288100
2023-09-20,34.11935043334961,35.653689886763196,34.06033983064438,35.62418458541059,57660800
2023-09-21,34.08000946044922,34.67013796763067,33.893132556683504,34.00132365845407,45215900
2023-09-22,33.617740631103516,34.316060258283514,33.578397729078986,34.237378206180104,29232700
2023-09-25,33.725929260253906,33.804611306582146,33.21448282731153,33.440698869430115,21729400
2023-09-26,33.27349853515625,34.20786804017717,33.08662163259565,33.578396636057406,34198300
2023-09-27,34.04066848754883,34.25705070334605,33.322677387430296,33.362016538710535,44369100
2023-09-28,34.601287841796875,35.073391371665416,33.8144486253493,34.08000756439011,32265300
2023-09-29,34.96520233154297,35.31928093774724,34.58161842547019,35.06355958434724,28758500
2023-10-02,34.87668228149414,35.388128734395956,34.40457872926451,35.024216283042065,26086200
2023-10-03,35.10289764404297,35.93891738317694,34.68980845092264,34.68980845092264,45292600
2023-10-04,35.33895492553711,35.919249626936264,34.74882637412426,35.919249626936264,39842200
2023-10-05,35.29961013793945,35.50615474471777,35.01437972746714,35.37829594163346,25771200
2023-10-06,35.594669342041016,35.8602282638699,34.60128559915083,35.27993367586125,33252300
2023-10-09,35.46681594848633,35.57500330172597,34.9160265729728,35.11273733222375,19376100
2023-10-10,35.83073043823242,36.135632319891045,35.22093042686105,35.5455000088046,24044100
2023-10-11,36.27333068847656,36.420860960239764,35.78155561204039,36.01760554763995,19262600
2023-10-12,36.23398208618164,36.60773213606729,35.79138383657303,36.1946391857841,23639200
2023-10-13,35.3782958984375,36.184806625588166,35.27010479446316,36.13562987431227,28390100
2023-10-16,35.95859146118164,36.3323377817168,35.4864878837064,35.54549848592473,29555800
2023-10-17,35.46681594848633,35.75204260985726,34.493099753764234,35.3291157906487,24993600
2023-10-18,35.05372619628906,35.42747629797615,34.86685302141852,34.935701230683776,22086000
2023-10-19,35.083229064941406,35.76188101195215,34.93569880615984,35.36845948464315,29201800
2023-10-20,34.34556579589844,35.68319445840024,34.29638904400115,35.063560630992285,32291800
2023-10-23,33.29317092895508,34.61112827418337,32.840738762430185,34.03083353818108,53924700
2023-10-24,34.02099609375,34.13902104821362,33.08662280371101,33.08662280371101,52673900
2023-10-25,32.28995132446289,33.88330142311442,32.01455474735268,33.61774244801486,44658500
2023-10-26,31.985050201416016,32.67353603255021,31.62113770928137,32.34896269355066,59142500
2023-10-27,34.95536804199219,35.781550195415,34.03082863700385,34.08984298794316,84128200
2023-10-30,35.10289764404297,35.36845659045408,34.34556370471026,34.886519198480364,36656300
2023-10-31,35.89957809448242,35.96842630026138,35.034052969330894,35.07339587318911,41185200
2023-11-01,36.67658233642578,36.706087637360646,35.68319468290073,35.899576894944936,41710700
2023-11-02,37.079837799072266,37.197862755048476,36.302832355675335,36.961812843096055,35440000
2023-11-03,37.51259994506836,37.68963926195629,37.0503302007559,37.37490353236572,30493400
2023-11-06,37.44845962524414,37.695155665246695,37.34977895067342,37.51753421530223,23877200
2023-11-07,38.25762176513672,38.385904758025376,37.47806138691897,37.73462737269627,32052000
2023-11-08,37.418853759765625,38.37603560514898,37.251102258437705,38.336563335089636,33483400
2023-11-09,37.30044174194336,38.010927565462474,37.270839420724386,37.54713779018939,48955800
2023-11-10,38.346431732177734,38.47471472253525,37.73462662816008,37.73462662816008,38862500
2023-11-13,37.724754333496094,38.06026106599183,37.635943617121264,37.84316736723504,24558300
2023-11-14,38.889163970947266,38.96810851136614,37.56687303319415,38.28722502524342,45457400
2023-11-15,40.073307037353516,40.300266952053384,39.05692051407083,39.066786699804304,47392100
2023-11-16,42.77709197998047,42.82643419957941,40.280529251014535,40.45815070157873,86405700
2023-11-17,43.231014251708984,43.231014251708984,41.99753408460766,42.34290702568293,49735000
2023-11-20,44.14872741699219,44.33621506262218,43.20141171013172,43.20141171013172,44564900
2023-11-21,43.063262939453125,44.06978329979618,42.72775615267211,43.911897974504114,37252100
2023-11-22,43.09286117553711,44.04017680174799,42.96458194884538,43.44810406483085,31481200
2023-11-24,43.3790283203125,43.41850058791116,43.0336553895308,43.10272997568714,13037100
2023-11-27,43.49745178222656,43.96123782252361,43.07313425128787,43.07313425128787,33339900
2023-11-28,43.64546203613281,43.79348116276332,43.082995377789274,43.11259769740228,24548900
2023-11-29,44.3460807800293,44.74079596740847,44.010574000041906,44.010574000041906,38982000
2023-11-30,44.1092529296875,44.49409815176386,43.82308461840098,44.05991447429258,46263000
2023-12-01,43.16193771362305,43.77374279486742,42.29356666121382,43.77374279486742,43922500
2023-12-04,41.790306091308594,42.73762170997078,41.13902872088735,42.72775176074531,50417600
2023-12-05,41.365989685058594,41.731102530170645,41.06008900826224,41.35612349986118,31859300
2023-12-06,40.72458267211914,42.027137460168056,40.6259019977016,41.91859060045017,31992300
2023-12-07,41.59295654296875,41.87912110704372,40.63577464121815,41.19824134769675,29118700
2023-12-08,42.135684967041016,42.39224719590146,41.257447654791754,41.28704997543026,42805900
2023-12-11,43.95136642456055,44.138854055701096,42.51066248602941,42.58960325966863,48288200
2023-12-12,43.45797348022461,43.852684869037354,43.05339214222901,43.773744096987876,31452200
2023-12-13,43.9809684753418,44.128987600899464,42.75735825929165,43.497446358514516,35216100
2023-12-14,44.582908630371094,46.44793008966711,44.05991423037119,44.41515336581766,70620800
2023-12-15,45.549957275390625,46.64528830971267,45.06643137433316,45.33286355275876,84553800
2023-12-18,45.0861701965332,45.61903458514181,44.800005630161714,45.54009380402375,27895700
2023-12-19,46.04335021972656,46.06308635526833,44.908546893913886,44.99735762171038,35358800
2023-12-20,45.15523910522461,46.32951460235054,45.09603446791247,46.02361017386815,38159100
2023-12-21,46.457801818847656,46.497270325887236,45.411809214497815,45.865729041858266,28320500
2023-12-22,47.365638732910156,47.52352404478188,46.57621217355154,46.625550627708435,30053700
2023-12-26,49.832603454589844,49.85233959084029,48.066258785147724,48.27348256935273,60287400
2023-12-27,50.08916473388672,50.60229297367966,49.526698036558166,49.96088549715075,52148000
2023-12-28,49.72405242919922,50.19770836675126,49.497092527723204,50.13850372723399,27705200
2023-12-29,49.58590316772461,49.9016737922272,49.11224723097072,49.63524162200012,29266500
2024-01-02,47.168277740478516,48.7273983761933,46.822904822077135,48.54977694264902,45905700
2024-01-03,46.42819595336914,47.178154054921954,46.181499902857844,46.4775344106148,35858400
2024-01-04,46.250572204589844,46.536740512433994,44.64211674522337,45.11577268702602,47797800
2024-01-05,46.27030944824219,47.19788898358277,46.02361340404019,46.408458630710044,34332100
2024-01-08,47.8096923828125,48.115593057371974,46.34925230589207,46.44792921427588,42135100
2024-01-09,47.41497802734375,47.91824005579795,47.16828198790462,47.37550575760561,30097000
2024-01-10,46.84264373779297,47.6616726062049,46.31964559049682,47.60246796769483,31480200
2024-01-11,47.010398864746094,47.2077564583543,46.11242538989763,46.81304127113789,31707900
2024-01-12,46.49726486206055,47.039995353979776,45.994006636825546,46.97092076942365,27448800
2024-01-16,46.43806076049805,46.59594606476858,45.767047276277616,46.35911622622149,43720700
2024-01-17,45.45127868652344,45.80651781369869,45.04669734109243,45.80651781369869,33488000
2024-01-18,46.12229537963867,46.941324312035725,45.559824919872035,46.408459938119755,46681300
2024-01-19,47.51365661621094,48.115591764024586,45.82625291965619,46.37885337888682,55912900
2024-01-22,47.582733154296875,48.520175090034456,47.01039653759373,48.2044044616061,45639500
2024-01-23,48.24387741088867,48.29321586647265,46.6946265669979,47.48405314919019,37224100
2024-01-24,48.44123077392578,49.11224425135441,47.63206812719406,48.520171543120746,49375800
2024-01-25,48.89515686035156,49.63524501796823,48.32282397588851,49.33921050777817,84845100
2024-01-26,43.0731315612793,44.80987008592942,42.777093291739064,43.59612597937656,127665300
2024-01-29,43.260616302490234,43.40863542733626,42.24422985568122,43.1323333119092,51790900
2024-01-30,42.3527717590332,43.2408789546181,42.323169440607906,43.09285983392641,47958800
2024-01-31,42.51066589355469,43.21128178449899,41.80018005243761,42.00740383466907,51584200
2024-02-01,42.78696060180664,42.994184366273146,41.92845946024345,42.579736837340135,38819900
2024-02-02,42.03700256347656,42.56986689876739,41.05021843039699,42.43171772242148,53669900
2024-02-05,42.20475769042969,42.57973671381655,41.869250935669385,42.05673856522146,28890300
2024-02-06,42.29877853393555,42.3383627277486,41.70497032294128,42.259190564805955,34068200
2024-02-07,42.33836364746094,42.65505985674417,42.11073848299591,42.44722867727391,34269200
2024-02-08,42.061256408691406,42.52640562884181,41.89301319520865,42.278986473496566,33206500
2024-02-09,42.86289596557617,43.07072715064209,41.96229038830714,42.11073961678992,51193000
2024-02-12,43.57545852661133,44.57503398469183,42.87278906222066,42.94206612066388,51107300
2024-02-13,42.71444320678711,43.17959243106469,42.318571044595544,42.55609509697383,36622200
2024-02-14,43.73380661010742,43.83277653306883,42.94206610299881,43.36762733344154,36186200
2024-02-15,43.595252990722656,44.802659637413264,43.56556390115373,44.29792246284209,44024500
2024-02-16,43.060829162597656,43.76350244978494,42.67485587510025,43.57546147103312,29858600
2024-02-20,44.060401916503906,44.703689430093235,42.97175541030291,43.80308389081493,61514100
2024-02-21,43.021240234375,44.22864304125819,42.63526698932861,44.02081187474342,57715000
2024-02-22,42.53630065917969,44.218751667634606,42.090945425277404,44.218751667634606,62809300
2024-02-23,42.54619598388672,43.060824460813436,42.21960091454698,42.68475009500671,33810700
2024-02-26,42.54619598388672,43.22907143525656,42.3779490094436,43.05092935658332,27035400
2024-02-27,42.28887939453125,42.82330564855216,42.07114934097092,42.803511664108804,25126400
2024-02-28,41.556522369384766,42.01177270231313,41.477346428710284,42.00187382207049,26928500
2024-02-29,42.60557556152344,42.704545483662436,41.922700087688604,41.93259519224425,48875100
2024-03-01,43.36762619018555,43.81298139348012,42.68475072867816,42.96185895503192,41396900
2024-03-04,45.1391487121582,46.12882527668589,43.397315844412255,43.81298196467845,59990800
2024-03-05,42.71444320678711,44.40678933828843,42.24929398250953,44.09999199914086,56655100
2024-03-06,44.05050277709961,45.04017935400904,43.11031304928887,43.476492325656736,52652000
2024-03-07,45.67357635498047,45.94078571326764,44.71358885003174,45.07976813297767,50378200
2024-03-08,43.54576873779297,46.14861915352694,43.54576873779297,45.960578190502105,54793800
2024-03-11,44.39689254760742,44.46616960706335,43.20927988143693,43.4171110598047,35051000
2024-03-12,44.77296829223633,44.802657380309554,44.00101802448503,44.59482621316421,31795800
2024-03-13,42.78371810913086,44.51565212448583,42.75402901982607,44.0505029236892,53195900
2024-03-14,42.30867385864258,42.90247829740919,42.07114981794601,42.783718164719176,38100000
2024-03-15,42.199806213378906,42.70454335281141,41.912799116471504,42.011769033672145,66930200
2024-03-18,42.26908493041992,42.93217018813967,42.16021990487515,42.64516307994282,27668300
2024-03-19,41.61589813232422,41.853422165234505,41.01219483335548,41.81383419719672,34673000
2024-03-20,41.76435470581055,42.565990363070036,40.982509258950394,42.54620015267069,74865000
2024-03-21,41.98208236694336,43.149901135053874,41.88311621045273,42.54620153995399,50807600
2024-03-22,42.13053512573242,42.35816030455685,41.65549078184012,41.81383889647089,28435300
2024-03-25,41.39817428588867,41.78414755859529,40.15117964680319,40.46787585904025,47276500
2024-03-26,41.556522369384766,41.83363061111218,41.22992727707748,41.51693439904752,39109700
2024-03-27,43.318145751953125,43.37752770777571,42.061256001916675,42.100843972465064,51017800
2024-03-28,43.714012145996094,44.139573371770645,43.25876183131705,43.30824490459669,54204200
2024-04-01,44.060401916503906,44.94121347108948,43.72391172736055,43.832776755512306,31712600
2024-04-02,43.48638916015625,43.62494705770123,43.05093280810779,43.476494055132804,32748400
2024-04-03,39.913658142089844,41.22003092103447,39.804793114625035,40.97261177691137,83718000
2024-04-04,39.31985092163086,40.3590105980652,39.29016183168939,40.170973402908174,57307200
2024-04-05,38.31037902832031,39.052636454070694,38.11244295972358,38.943771427576664,67189100
2024-04-08,37.58791732788086,38.4588338048539,37.518640266960844,38.24110374178147,56967800
2024-04-09,37.93430709838867,38.18172625626916,36.94463046686671,37.657195074347136,78783000
2024-04-10,36.81596755981445,37.82543807040204,36.63782548292745,37.62750200993688,51108400
2024-04-11,37.24153137207031,37.28111556667766,36.697209999223986,37.04359529776712,41909100
2024-04-12,35.321556091308594,36.32113156006494,35.23248504731364,36.311232680000735,80139400
2024-04-15,35.935157775878906,36.32113103584749,35.519491651462836,35.66794464775069,50751600
2024-04-16,35.88566970825195,36.13308884345184,35.390831437852185,35.895568587837126,30607500
2024-04-17,35.31166076660156,35.757015983802184,35.00485966690412,35.727323119111105,41173300
2024-04-18,34.67826843261719,35.29186685801872,34.41105530172058,35.054342816560656,42334400
2024-04-19,33.84694290161133,34.767342507621755,33.82714891515427,34.767342507621755,58968800
2024-04-22,34.054771423339844,34.213119527250065,33.72818011072603,34.06466652813322,39909900
2024-04-23,33.92611312866211,34.242809343199326,33.82714697736298,33.98549508463159,46834000
2024-04-24,34.14384078979492,34.816821142169815,33.9854926936665,34.50012494991297,53261100
2024-04-25,34.74754333496094,34.93558051526241,34.14384005173473,34.203222002242924,66549400
2024-04-26,31.55088996887207,31.907176045518334,30.323691180607266,31.45192381651619,119742500
2024-04-29,31.036256790161133,31.58057813019865,30.749249688486604,31.53109505843458,58533300
2024-04-30,30.155445098876953,30.858116461249818,30.105962024307132,30.719562342327688,72346400
2024-05-01,30.05647850036621,30.719561883042896,29.710091320581384,29.858542429729663,60654800
2024-05-02,30.195032119750977,30.353380218588107,29.87833592207671,30.274206169169542,50899400
2024-05-03,30.58100700378418,30.739355111056643,30.383072813522766,30.66018105742041,36794800
2024-05-06,30.774776458740234,31.003328068462462,30.536289553022886,30.923832433223346,36185600
2024-05-07,30.486604690551758,31.251751344198457,30.417046248461222,30.894020047360957,44683400
2024-05-08,29.81089210510254,29.959946186562956,29.5425936212785,29.81089210510254,63734600
2024-05-09,29.90032386779785,30.198432020098114,29.622088202412307,29.741332600527656,45003400
2024-05-10,29.66183853149414,30.267992059188092,29.65190133984991,30.138812358464122,42931300
2024-05-13,30.317676544189453,30.933767233590086,29.810891166912885,29.84070274039695,51459100
2024-05-14,30.854272842407227,30.913895991776922,30.417047785649103,30.42698497721072,47759900
2024-05-15,31.072887420654297,31.202067120946793,30.615786083174033,31.182192737724716,36992900
2024-05-16,31.828094482421875,32.056644199568396,31.32131098625367,31.430616301444132,47752800
2024-05-17,31.629356384277344,31.907592059017553,31.390869475353796,31.8579079970722,41449800
