,Date,Open,High,Low,Volume,Close,Adj Close,compound,neg,pos,neu
510,2010-08-18,10398.589844,10472.299805,10330.019531,168560000,10415.540039,10415.540039,-0.9735,0.136,0.093,0.771
511,2010-08-19,10411.150391,10411.150391,10216.19043,227740000,10271.209961,10271.209961,-0.9901,0.122,0.047,0.831
512,2010-08-20,10270.980469,10270.980469,10147.240234,251150000,10213.620117,10213.620117,-0.9958,0.161,0.035,0.805
513,2010-08-23,10215.509766,10304.700195,10170.290039,173000000,10174.410156,10174.410156,-0.9853,0.148,0.093,0.758
514,2010-08-24,10173.049805,10173.049805,9991.179688,223680000,10040.450195,10040.450195,-0.994,0.122,0.025,0.853
515,2010-08-25,10040.150391,10097.400391,9937.980469,183890000,10060.05957,10060.05957,-0.9952,0.191,0.071,0.738
516,2010-08-26,10059.900391,10104.709961,9968.099609,176330000,9985.80957,9985.80957,-0.9809,0.179,0.096,0.725
517,2010-08-27,9982.179688,10159.879883,9936.620117,207760000,10150.650391,10150.650391,-0.9832,0.135,0.085,0.78
518,2010-08-30,10145.580078,10150.570312,10007.679688,150480000,10009.730469,10009.730469,-0.9941,0.157,0.052,0.791
519,2010-08-31,10006.419922,10073.379883,9941.839844,255420000,10014.719727,10014.719727,-0.9959,0.154,0.041,0.805
520,2010-09-01,10016.009766,10279.080078,10016.009766,205710000,10269.469727,10269.469727,-0.9959,0.171,0.061,0.767
521,2010-09-02,10270.080078,10320.370117,10253.959961,149930000,10320.099609,10320.099609,-0.998,0.19,0.051,0.759
522,2010-09-03,10321.919922,10451.150391,10321.839844,168600000,10447.929688,10447.929688,-0.997,0.186,0.053,0.762
523,2010-09-07,10446.799805,10446.799805,10332.400391,149040000,10340.69043,10340.69043,-0.9813,0.153,0.102,0.745
524,2010-09-08,10338.490234,10426.700195,10335.69043,166760000,10387.009766,10387.009766,-0.9852,0.127,0.053,0.82
525,2010-09-09,10388.139648,10476.620117,10386.629883,163590000,10415.240234,10415.240234,-0.9879,0.154,0.07,0.776
526,2010-09-10,10415.009766,10471.280273,10403.169922,140320000,10462.769531,10462.769531,-0.9986,0.223,0.064,0.713
527,2010-09-13,10458.599609,10567.589844,10458.599609,190720000,10544.129883,10544.129883,-0.9949,0.136,0.026,0.838
528,2010-09-14,10544.730469,10588.320312,10499.700195,192410000,10526.490234,10526.490234,-0.9953,0.182,0.07,0.747
529,2010-09-15,10526.419922,10587.799805,10480.780273,167420000,10572.730469,10572.730469,-0.981,0.131,0.061,0.809
530,2010-09-16,10571.75,10603.69043,10522.480469,170300000,10594.830078,10594.830078,-0.9946,0.162,0.087,0.751
531,2010-09-17,10595.549805,10650.160156,10567.360352,367230000,10607.849609,10607.849609,-0.9951,0.174,0.096,0.73
532,2010-09-20,10608.080078,10774.129883,10608.080078,157120000,10753.620117,10753.620117,-0.9979,0.208,0.106,0.686
533,2010-09-21,10753.389648,10833.389648,10717.740234,186740000,10761.030273,10761.030273,-0.9876,0.148,0.085,0.767
534,2010-09-22,10761.110352,10805.379883,10708.400391,168590000,10739.30957,10739.30957,-0.9919,0.167,0.072,0.761
535,2010-09-23,10738.480469,10761.94043,10640.919922,156830000,10662.419922,10662.419922,-0.9919,0.137,0.057,0.806
536,2010-09-24,10664.389648,10865.780273,10664.30957,179270000,10860.259766,10860.259766,-0.9902,0.115,0.042,0.843
537,2010-09-27,10860.030273,10873.200195,10809.620117,143910000,10812.040039,10812.040039,-0.9935,0.134,0.049,0.817
538,2010-09-28,10809.169922,10886.209961,10728.639648,167110000,10858.139648,10858.139648,-0.9979,0.204,0.044,0.752
539,2010-09-29,10857.980469,10869.259766,10798.879883,158830000,10835.280273,10835.280273,-0.9966,0.237,0.09,0.673
540,2010-09-30,10836.040039,10948.879883,10745.44043,214540000,10788.049805,10788.049805,-0.9883,0.152,0.077,0.772
541,2010-10-01,10789.719727,10866.540039,10780.639648,161890000,10829.679688,10829.679688,-0.997,0.196,0.055,0.748
542,2010-10-04,10828.849609,10853.709961,10711.120117,160370000,10751.269531,10751.269531,-0.9978,0.208,0.08,0.712
543,2010-10-05,10752.780273,10965.610352,10752.629883,216240000,10944.719727,10944.719727,-0.9818,0.125,0.081,0.794
544,2010-10-06,10936.790039,10974.160156,10918.570312,163440000,10967.650391,10967.650391,-0.9138,0.074,0.06,0.866
545,2010-10-07,10968.410156,10998.530273,10892.759766,141920000,10948.580078,10948.580078,-0.9826,0.151,0.115,0.734
546,2010-10-08,10948.5,11032.169922,10929.280273,152280000,11006.480469,11006.480469,-0.9961,0.196,0.08,0.724
547,2010-10-11,11006.929688,11030.5,10977.900391,114830000,11010.339844,11010.339844,-0.9949,0.147,0.078,0.774
548,2010-10-12,11010.790039,11053.209961,10913.839844,155150000,11020.400391,11020.400391,-0.9951,0.157,0.064,0.779
549,2010-10-13,11022.820312,11155.230469,11022.070312,224920000,11096.080078,11096.080078,-0.9906,0.174,0.09,0.736
550,2010-10-14,11096.990234,11112.200195,11023.540039,196170000,11094.570312,11094.570312,0.5997,0.124,0.138,0.738
551,2010-10-15,11096.009766,11141.19043,11010.679688,319210000,11062.780273,11062.780273,-0.9903,0.138,0.077,0.784
552,2010-10-18,11062.629883,11159.049805,11054.759766,190290000,11143.69043,11143.69043,-0.9964,0.173,0.054,0.772
553,2010-10-19,11139.599609,11139.599609,10917.620117,247640000,10978.620117,10978.620117,-0.9371,0.149,0.123,0.728
554,2010-10-20,10974.519531,11152.879883,10970.889648,220140000,11107.969727,11107.969727,-0.996,0.149,0.032,0.819
555,2010-10-21,11105.240234,11213.540039,11066.19043,178060000,11146.570312,11146.570312,-0.9913,0.15,0.072,0.778
556,2010-10-22,11146.410156,11159.049805,11109.25,104570000,11132.55957,11132.55957,-0.9986,0.253,0.076,0.671
557,2010-10-25,11133.400391,11247.599609,11132.339844,168110000,11164.049805,11164.049805,-0.9963,0.177,0.044,0.779
558,2010-10-26,11163.139648,11184.820312,11087.0,159040000,11169.459961,11169.459961,-0.9918,0.173,0.102,0.725
559,2010-10-27,11168.400391,11168.400391,11020.820312,167080000,11126.280273,11126.280273,-0.9963,0.204,0.099,0.697
560,2010-10-28,11127.339844,11179.339844,11052.599609,156250000,11113.950195,11113.950195,-0.9974,0.218,0.064,0.718
561,2010-10-29,11120.450195,11131.009766,11075.799805,189650000,11118.490234,11118.490234,-0.9972,0.171,0.042,0.787
562,2010-11-01,11120.299805,11244.269531,11062.330078,150130000,11124.620117,11124.620117,-0.9723,0.141,0.081,0.778
563,2010-11-02,11125.219727,11219.519531,11125.219727,150390000,11188.719727,11188.719727,-0.9742,0.107,0.053,0.84
564,2010-11-03,11184.879883,11226.639648,11097.370117,177580000,11215.129883,11215.129883,-0.9951,0.13,0.041,0.829
565,2010-11-04,11216.650391,11440.370117,11216.650391,234680000,11434.839844,11434.839844,-0.9971,0.161,0.021,0.818
566,2010-11-05,11435.219727,11451.530273,11393.519531,211670000,11444.080078,11444.080078,-0.9984,0.184,0.063,0.753
567,2010-11-08,11439.540039,11439.610352,11362.530273,143990000,11406.839844,11406.839844,-0.9969,0.166,0.056,0.777
568,2010-11-09,11403.589844,11421.139648,11303.19043,161910000,11346.75,11346.75,-0.997,0.188,0.085,0.727
569,2010-11-10,11342.80957,11366.160156,11255.019531,164170000,11357.040039,11357.040039,-0.9961,0.184,0.098,0.718
570,2010-11-11,11326.69043,11326.769531,11231.219727,296660000,11283.099609,11283.099609,-0.9858,0.133,0.087,0.78
571,2010-11-12,11281.280273,11283.700195,11143.839844,217650000,11192.580078,11192.580078,-0.9865,0.121,0.063,0.816
572,2010-11-15,11194.019531,11280.900391,11189.099609,155660000,11201.969727,11201.969727,-0.9981,0.219,0.084,0.697
573,2010-11-16,11194.700195,11194.700195,10978.929688,254570000,11023.5,11023.5,-0.976,0.133,0.074,0.793
574,2010-11-17,11017.830078,11042.160156,10990.80957,160250000,11007.879883,11007.879883,-0.9247,0.086,0.056,0.858
575,2010-11-18,11010.490234,11199.69043,11010.339844,171770000,11181.230469,11181.230469,-0.9982,0.221,0.041,0.738
576,2010-11-19,11180.769531,11206.169922,11119.240234,219400000,11203.549805,11203.549805,-0.9952,0.176,0.086,0.739
577,2010-11-22,11201.660156,11206.049805,11054.530273,152850000,11178.580078,11178.580078,-0.9814,0.146,0.08,0.774
578,2010-11-23,11177.599609,11180.169922,10992.169922,192820000,11036.370117,11036.370117,-0.9913,0.137,0.062,0.801
579,2010-11-24,11037.349609,11195.990234,11037.349609,138280000,11187.280273,11187.280273,-0.99,0.147,0.075,0.778
580,2010-11-26,11183.5,11183.5,11067.169922,68400000,11091.870117,11091.870117,0.8045,0.122,0.134,0.745
581,2010-11-29,11083.75,11083.820312,10929.280273,151530000,11052.490234,11052.490234,-0.9986,0.227,0.049,0.724
582,2010-11-30,11049.719727,11062.629883,10942.980469,233770000,11006.019531,11006.019531,-0.9953,0.143,0.04,0.816
583,2010-12-01,11007.230469,11276.099609,11007.230469,202520000,11255.780273,11255.780273,-0.991,0.164,0.075,0.761
584,2010-12-02,11255.929688,11373.799805,11255.849609,212090000,11362.410156,11362.410156,-0.967,0.112,0.056,0.832
585,2010-12-03,11361.879883,11388.870117,11318.820312,149440000,11382.089844,11382.089844,-0.9965,0.152,0.045,0.803
586,2010-12-06,11381.330078,11392.080078,11350.269531,122240000,11362.19043,11362.19043,-0.9965,0.162,0.072,0.766
587,2010-12-07,11363.849609,11450.889648,11354.089844,175720000,11359.160156,11359.160156,-0.9911,0.151,0.088,0.76
588,2010-12-08,11354.450195,11389.089844,11327.490234,152510000,11372.480469,11372.480469,-0.9856,0.131,0.074,0.795
589,2010-12-09,11370.44043,11413.349609,11331.5,167970000,11370.05957,11370.05957,-0.9863,0.122,0.072,0.806
590,2010-12-10,11370.05957,11413.69043,11357.719727,151820000,11410.320312,11410.320312,-0.9932,0.17,0.061,0.769
591,2010-12-13,11406.160156,11480.030273,11405.330078,151190000,11428.55957,11428.55957,-0.9225,0.109,0.066,0.825
592,2010-12-14,11429.240234,11514.080078,11428.94043,149860000,11476.540039,11476.540039,-0.9911,0.184,0.1,0.717
593,2010-12-15,11475.639648,11519.040039,11445.669922,189670000,11457.469727,11457.469727,-0.9916,0.145,0.061,0.795
594,2010-12-16,11457.929688,11514.839844,11421.299805,163040000,11499.25,11499.25,-0.9924,0.195,0.097,0.708
595,2010-12-17,11499.019531,11503.179688,11451.0,358300000,11491.910156,11491.910156,-0.9976,0.21,0.093,0.697
596,2010-12-20,11491.299805,11517.070312,11442.679688,125360000,11478.129883,11478.129883,-0.9948,0.167,0.083,0.75
597,2010-12-21,11478.360352,11549.120117,11478.290039,119420000,11533.160156,11533.160156,-0.9986,0.222,0.079,0.7
598,2010-12-22,11532.169922,11566.990234,11528.080078,122040000,11559.490234,11559.490234,-0.995,0.144,0.027,0.829
599,2010-12-23,11559.110352,11580.839844,11542.620117,100840000,11573.490234,11573.490234,-0.9973,0.198,0.084,0.718
600,2010-12-27,11572.80957,11573.19043,11518.44043,76820000,11555.030273,11555.030273,-0.9884,0.104,0.067,0.829
601,2010-12-28,11554.799805,11591.129883,11541.139648,114100000,11575.540039,11575.540039,-0.9979,0.195,0.067,0.738
602,2010-12-29,11572.740234,11625.0,11572.660156,77800000,11585.379883,11585.379883,-0.9976,0.2,0.074,0.726
603,2010-12-30,11585.379883,11594.379883,11551.929688,76820000,11569.709961,11569.709961,-0.1796,0.1,0.094,0.806
604,2010-12-31,11569.330078,11597.410156,11530.320312,93330000,11577.509766,11577.509766,-0.9968,0.179,0.099,0.722
605,2011-01-03,11577.429688,11711.469727,11577.349609,203420000,11670.75,11670.75,-0.9917,0.108,0.05,0.842
606,2011-01-04,11670.900391,11698.219727,11635.740234,178630000,11691.179688,11691.179688,-0.9927,0.117,0.052,0.831
607,2011-01-05,11688.610352,11742.679688,11652.889648,169990000,11722.889648,11722.889648,-0.9973,0.17,0.069,0.761
608,2011-01-06,11716.929688,11736.740234,11667.459961,193080000,11697.30957,11697.30957,-0.9983,0.255,0.045,0.7
609,2011-01-07,11696.860352,11726.94043,11599.679688,188720000,11674.759766,11674.759766,-0.9932,0.137,0.069,0.794
610,2011-01-10,11672.339844,11677.330078,11573.870117,150340000,11637.450195,11637.450195,-0.9973,0.192,0.096,0.712
611,2011-01-11,11638.509766,11704.120117,11635.480469,157440000,11671.879883,11671.879883,-0.9871,0.145,0.076,0.779
612,2011-01-12,11673.620117,11782.230469,11673.620117,144960000,11755.44043,11755.44043,-0.9975,0.161,0.048,0.79
613,2011-01-13,11753.700195,11757.25,11700.530273,161660000,11731.900391,11731.900391,-0.9368,0.126,0.093,0.781
614,2011-01-14,11732.129883,11794.150391,11698.830078,200770000,11787.379883,11787.379883,0.035,0.091,0.085,0.824
615,2011-01-18,11783.820312,11858.780273,11777.990234,203390000,11837.929688,11837.929688,-0.9451,0.107,0.075,0.818
616,2011-01-19,11834.209961,11861.240234,11798.459961,166250000,11825.290039,11825.290039,-0.9722,0.126,0.076,0.798
617,2011-01-20,11823.700195,11845.160156,11744.769531,180800000,11822.799805,11822.799805,-0.9967,0.199,0.109,0.691
618,2011-01-21,11822.950195,11905.480469,11822.799805,249480000,11871.839844,11871.839844,-0.9974,0.164,0.053,0.783
619,2011-01-24,11873.429688,11982.94043,11867.980469,184000000,11980.519531,11980.519531,-0.9843,0.134,0.065,0.802
620,2011-01-25,11980.519531,11985.969727,11898.740234,191950000,11977.19043,11977.19043,-0.9956,0.203,0.052,0.744
621,2011-01-26,11978.849609,12020.519531,11961.830078,168320000,11985.44043,11985.44043,-0.9941,0.198,0.064,0.738
622,2011-01-27,11985.360352,12019.530273,11971.929688,167770000,11989.830078,11989.830078,-0.9933,0.135,0.057,0.808
623,2011-01-28,11990.360352,12012.419922,11803.040039,214170000,11823.700195,11823.700195,-0.9475,0.086,0.026,0.889
624,2011-01-31,11824.389648,11891.929688,11817.879883,206580000,11891.929688,11891.929688,-0.9626,0.143,0.084,0.773
625,2011-02-01,11892.5,12050.75,11892.5,180890000,12040.160156,12040.160156,0.6861,0.059,0.062,0.879
626,2011-02-02,12038.269531,12057.910156,12018.509766,143440000,12041.969727,12041.969727,-0.9319,0.142,0.112,0.745
627,2011-02-03,12040.679688,12080.540039,11981.049805,143710000,12062.259766,12062.259766,-0.9987,0.27,0.114,0.616
628,2011-02-04,12061.730469,12092.419922,12025.780273,121780000,12092.150391,12092.150391,-0.9738,0.127,0.078,0.795
629,2011-02-07,12092.379883,12188.759766,12092.299805,132960000,12161.629883,12161.629883,-0.9871,0.149,0.086,0.765
630,2011-02-08,12152.700195,12238.790039,12150.049805,126650000,12233.150391,12233.150391,-0.9903,0.104,0.018,0.878
631,2011-02-09,12229.290039,12254.230469,12188.19043,162910000,12239.889648,12239.889648,-0.9934,0.163,0.036,0.801
632,2011-02-10,12239.660156,12239.660156,12156.94043,274440000,12229.290039,12229.290039,-0.9914,0.166,0.107,0.728
633,2011-02-11,12227.780273,12285.94043,12180.480469,184290000,12273.259766,12273.259766,-0.9127,0.116,0.087,0.796
634,2011-02-14,12266.830078,12276.209961,12235.910156,146350000,12268.19043,12268.19043,-0.982,0.165,0.108,0.727
635,2011-02-15,12266.75,12267.660156,12193.269531,142580000,12226.639648,12226.639648,-0.9977,0.22,0.042,0.738
636,2011-02-16,12219.790039,12303.160156,12219.790039,146270000,12288.169922,12288.169922,-0.9974,0.218,0.054,0.728
637,2011-02-17,12287.719727,12331.30957,12253.240234,130860000,12318.139648,12318.139648,-0.9967,0.204,0.062,0.734
638,2011-02-18,12318.669922,12391.290039,12303.230469,230040000,12391.25,12391.25,-0.9976,0.21,0.054,0.737
639,2011-02-22,12389.740234,12389.820312,12176.30957,201860000,12212.790039,12212.790039,-0.6761,0.112,0.096,0.792
640,2011-02-23,12211.80957,12221.120117,12063.429688,213490000,12105.780273,12105.780273,-0.9867,0.131,0.061,0.808
641,2011-02-24,12104.55957,12129.620117,11983.169922,190860000,12068.5,12068.5,-0.9924,0.169,0.063,0.768
642,2011-02-25,12060.929688,12151.030273,12060.929688,147540000,12130.450195,12130.450195,-0.9969,0.204,0.055,0.741
643,2011-02-28,12130.450195,12235.040039,12130.150391,199560000,12226.339844,12226.339844,-0.9929,0.171,0.083,0.746
644,2011-03-01,12226.490234,12261.379883,12054.990234,183240000,12058.019531,12058.019531,-0.9802,0.101,0.052,0.848
645,2011-03-02,12057.339844,12115.120117,12018.629883,147270000,12066.799805,12066.799805,-0.9952,0.161,0.066,0.773
646,2011-03-03,12068.009766,12283.099609,12068.009766,157840000,12258.200195,12258.200195,-0.9976,0.186,0.049,0.765
647,2011-03-04,12258.879883,12271.370117,12079.509766,166700000,12169.879883,12169.879883,-0.9966,0.193,0.066,0.742
648,2011-03-07,12171.089844,12243.44043,12041.599609,176200000,12090.030273,12090.030273,-0.604,0.133,0.116,0.75
649,2011-03-08,12085.870117,12251.200195,12072.209961,158610000,12214.379883,12214.379883,-0.9971,0.19,0.065,0.745
650,2011-03-09,12211.160156,12257.820312,12156.599609,128360000,12213.089844,12213.089844,-0.9978,0.198,0.059,0.742
651,2011-03-10,12211.429688,12211.429688,11974.389648,180660000,11984.610352,11984.610352,-0.9944,0.212,0.046,0.743
652,2011-03-11,11976.959961,12087.009766,11936.320312,143670000,12044.400391,12044.400391,0.8807,0.079,0.105,0.817
653,2011-03-14,12042.129883,12042.129883,11897.30957,163000000,11993.160156,11993.160156,-0.9717,0.132,0.1,0.769
654,2011-03-15,11988.69043,11988.69043,11696.25,221930000,11855.419922,11855.419922,-0.9915,0.16,0.08,0.759
655,2011-03-16,11854.200195,11856.700195,11555.480469,254070000,11613.299805,11613.299805,-0.9923,0.161,0.088,0.752
656,2011-03-17,11614.889648,11800.540039,11614.820312,182260000,11774.589844,11774.589844,-0.9969,0.183,0.072,0.745
657,2011-03-18,11777.230469,11927.089844,11777.230469,355050000,11858.519531,11858.519531,-0.9333,0.108,0.077,0.815
658,2011-03-21,11860.110352,12078.299805,11860.110352,143390000,12036.530273,12036.530273,-0.9948,0.171,0.052,0.778
659,2011-03-22,12036.370117,12050.980469,12002.849609,115660000,12018.629883,12018.629883,-0.9475,0.147,0.108,0.745
660,2011-03-23,12018.400391,12116.139648,11972.610352,133940000,12086.019531,12086.019531,-0.9917,0.167,0.051,0.783
661,2011-03-24,12087.540039,12191.179688,12087.540039,131610000,12170.55957,12170.55957,-0.9967,0.169,0.032,0.799
662,2011-03-25,12170.709961,12259.790039,12170.709961,129790000,12220.589844,12220.589844,-0.9819,0.119,0.064,0.817
663,2011-03-28,12221.19043,12272.919922,12197.879883,123070000,12197.879883,12197.879883,-0.9991,0.252,0.03,0.718
664,2011-03-29,12194.480469,12285.410156,12173.509766,129030000,12279.009766,12279.009766,-0.9858,0.156,0.076,0.768
665,2011-03-30,12280.070312,12383.459961,12280.070312,140340000,12350.610352,12350.610352,-0.9753,0.102,0.041,0.857
666,2011-03-31,12350.759766,12381.679688,12319.009766,186140000,12319.730469,12319.730469,-0.9951,0.196,0.098,0.706
667,2011-04-01,12321.019531,12419.709961,12321.019531,147600000,12376.719727,12376.719727,-0.985,0.134,0.06,0.806
668,2011-04-04,12374.599609,12407.410156,12369.150391,114660000,12400.030273,12400.030273,-0.9966,0.184,0.051,0.765
669,2011-04-05,12402.080078,12438.139648,12353.339844,142340000,12393.900391,12393.900391,-0.9973,0.211,0.045,0.744
670,2011-04-06,12386.660156,12450.929688,12386.660156,182350000,12426.75,12426.75,-0.9944,0.136,0.046,0.817
671,2011-04-07,12426.450195,12440.55957,12328.360352,158590000,12409.490234,12409.490234,-0.9984,0.219,0.07,0.711
672,2011-04-08,12409.870117,12450.360352,12320.719727,122820000,12380.049805,12380.049805,-0.9933,0.158,0.072,0.77
673,2011-04-11,12380.429688,12444.0,12352.879883,109950000,12381.110352,12381.110352,-0.9819,0.134,0.056,0.81
674,2011-04-12,12381.19043,12381.19043,12233.0,137260000,12263.580078,12263.580078,-0.9973,0.253,0.087,0.661
675,2011-04-13,12263.650391,12335.099609,12224.450195,118950000,12270.990234,12270.990234,-0.9918,0.139,0.044,0.817
676,2011-04-14,12270.240234,12305.580078,12163.860352,140670000,12285.150391,12285.150391,-0.9927,0.178,0.06,0.762
677,2011-04-15,12285.450195,12369.269531,12272.580078,234710000,12341.830078,12341.830078,-0.9873,0.144,0.04,0.815
678,2011-04-18,12339.709961,12339.790039,12093.889648,190220000,12201.589844,12201.589844,-0.9831,0.139,0.052,0.81
679,2011-04-19,12201.44043,12275.339844,12200.299805,149870000,12266.75,12266.75,-0.9907,0.156,0.067,0.777
680,2011-04-20,12266.75,12475.530273,12263.580078,203900000,12453.540039,12453.540039,-0.9957,0.202,0.082,0.717
681,2011-04-21,12453.620117,12506.05957,12447.55957,166630000,12505.990234,12505.990234,-0.9894,0.174,0.051,0.775
682,2011-04-25,12505.990234,12506.219727,12446.049805,128660000,12479.879883,12479.879883,-0.9651,0.116,0.068,0.816
683,2011-04-26,12480.860352,12613.160156,12478.139648,183980000,12595.370117,12595.370117,-0.9877,0.143,0.07,0.788
684,2011-04-27,12592.230469,12708.370117,12588.330078,160550000,12690.959961,12690.959961,-0.9893,0.129,0.039,0.832
685,2011-04-28,12689.900391,12776.139648,12674.540039,148760000,12763.30957,12763.30957,-0.9735,0.158,0.109,0.734
686,2011-04-29,12763.459961,12832.830078,12751.129883,378620000,12810.540039,12810.540039,-0.9962,0.162,0.045,0.794
687,2011-05-02,12810.160156,12876.0,12784.620117,150960000,12807.360352,12807.360352,-0.9771,0.137,0.074,0.789
688,2011-05-03,12806.379883,12840.660156,12749.990234,191510000,12807.509766,12807.509766,-0.9938,0.204,0.065,0.732
689,2011-05-04,12806.290039,12806.679688,12673.019531,193720000,12723.580078,12723.580078,-0.9968,0.187,0.051,0.761
690,2011-05-05,12723.650391,12724.55957,12521.280273,176950000,12584.169922,12584.169922,-0.9969,0.186,0.056,0.758
691,2011-05-06,12580.759766,12759.230469,12579.929688,168320000,12638.740234,12638.740234,-0.9972,0.192,0.087,0.722
692,2011-05-09,12637.830078,12722.070312,12620.200195,133940000,12684.679688,12684.679688,-0.9909,0.149,0.087,0.764
693,2011-05-10,12685.129883,12781.05957,12681.650391,156000000,12760.360352,12760.360352,-0.9955,0.181,0.044,0.775
694,2011-05-11,12745.870117,12748.209961,12577.209961,200680000,12630.030273,12630.030273,-0.9813,0.129,0.068,0.803
695,2011-05-12,12629.959961,12718.580078,12537.169922,216510000,12695.919922,12695.919922,-0.9988,0.204,0.034,0.762
696,2011-05-13,12695.650391,12714.5,12543.19043,169940000,12595.75,12595.75,-0.9973,0.181,0.049,0.77
697,2011-05-16,12594.769531,12642.900391,12530.80957,192310000,12548.370117,12548.370117,-0.9913,0.142,0.046,0.812
698,2011-05-17,12541.330078,12541.330078,12378.839844,192830000,12479.580078,12479.580078,-0.9948,0.142,0.027,0.831
699,2011-05-18,12471.780273,12571.150391,12443.099609,175120000,12560.179688,12560.179688,-0.9882,0.144,0.079,0.777
700,2011-05-19,12561.459961,12633.589844,12533.459961,158470000,12605.320312,12605.320312,-0.0387,0.076,0.063,0.861
701,2011-05-20,12604.719727,12604.830078,12485.860352,174980000,12512.040039,12512.040039,-0.9919,0.177,0.082,0.741
702,2011-05-23,12511.360352,12511.360352,12331.769531,150720000,12381.259766,12381.259766,-0.999,0.28,0.116,0.604
703,2011-05-24,12381.570312,12422.549805,12350.040039,145920000,12356.209961,12356.209961,-0.9965,0.203,0.049,0.748
704,2011-05-25,12355.450195,12440.030273,12309.519531,145750000,12394.660156,12394.660156,-0.9936,0.151,0.073,0.776
705,2011-05-26,12391.629883,12441.580078,12317.919922,149070000,12402.759766,12402.759766,-0.9787,0.136,0.088,0.776
706,2011-05-27,12398.05957,12483.80957,12397.69043,126030000,12441.580078,12441.580078,-0.9909,0.153,0.055,0.792
707,2011-05-31,12443.400391,12574.290039,12443.400391,208290000,12569.790039,12569.790039,-0.9976,0.236,0.035,0.729
708,2011-06-01,12569.410156,12569.490234,12282.419922,183020000,12290.139648,12290.139648,-0.999,0.206,0.046,0.748
709,2011-06-02,12289.610352,12306.709961,12190.540039,156370000,12248.549805,12248.549805,-0.9989,0.236,0.05,0.714
710,2011-06-03,12247.799805,12247.870117,12104.030273,157740000,12151.259766,12151.259766,-0.9978,0.211,0.04,0.749
711,2011-06-06,12151.19043,12151.490234,12070.660156,166600000,12089.959961,12089.959961,-0.9947,0.176,0.06,0.764
712,2011-06-07,12090.179688,12178.889648,12066.610352,162610000,12070.80957,12070.80957,-0.9929,0.146,0.054,0.799
713,2011-06-08,12066.269531,12098.360352,12024.259766,156870000,12048.94043,12048.94043,-0.9883,0.165,0.096,0.739
714,2011-06-09,12049.469727,12183.120117,12049.089844,149700000,12124.360352,12124.360352,-0.981,0.14,0.08,0.78
715,2011-06-10,12124.169922,12124.849609,11937.419922,178310000,11951.910156,11951.910156,-0.9826,0.137,0.067,0.796
716,2011-06-13,11945.330078,12011.660156,11917.780273,153370000,11952.969727,11952.969727,-0.9636,0.117,0.056,0.827
717,2011-06-14,11951.379883,12120.799805,11951.379883,159620000,12076.110352,12076.110352,-0.9972,0.189,0.065,0.746
718,2011-06-15,12075.120117,12075.200195,11862.530273,182500000,11897.269531,11897.269531,-0.9766,0.123,0.063,0.813
719,2011-06-16,11896.129883,11990.019531,11875.769531,189500000,11961.519531,11961.519531,-0.9876,0.128,0.049,0.823
720,2011-06-17,11962.660156,12072.889648,11962.509766,342010000,12004.360352,12004.360352,-0.9973,0.191,0.026,0.783
721,2011-06-20,12004.280273,12099.870117,11971.290039,127250000,12080.379883,12080.379883,-0.9884,0.135,0.055,0.81
722,2011-06-21,12081.330078,12217.330078,12081.179688,147570000,12190.009766,12190.009766,-0.991,0.174,0.108,0.717
723,2011-06-22,12189.709961,12207.990234,12105.849609,125330000,12109.669922,12109.669922,-0.9446,0.146,0.078,0.776
724,2011-06-23,12108.349609,12108.730469,11874.94043,206760000,12050.0,12050.0,-0.9963,0.169,0.077,0.755
725,2011-06-24,12049.240234,12057.19043,11925.419922,279660000,11934.580078,11934.580078,-0.9804,0.127,0.061,0.812
726,2011-06-27,11934.660156,12098.80957,11934.049805,177920000,12043.55957,12043.55957,-0.9029,0.081,0.062,0.857
727,2011-06-28,12043.55957,12190.429688,12042.280273,135050000,12188.69043,12188.69043,-0.9927,0.167,0.066,0.767
728,2011-06-29,12187.629883,12284.389648,12175.860352,158720000,12261.419922,12261.419922,-0.9837,0.14,0.077,0.783
729,2011-06-30,12262.25,12427.089844,12262.099609,179980000,12414.339844,12414.339844,-0.9946,0.157,0.033,0.81
730,2011-07-01,12414.339844,12596.129883,12404.080078,141870000,12582.769531,12582.769531,-0.9909,0.152,0.075,0.773
731,2011-07-05,12569.870117,12601.799805,12540.580078,123000000,12569.870117,12569.870117,-0.997,0.191,0.044,0.765
732,2011-07-06,12562.469727,12643.240234,12539.209961,132330000,12626.019531,12626.019531,-0.9875,0.117,0.049,0.834
733,2011-07-07,12627.230469,12753.889648,12627.230469,153740000,12719.490234,12719.490234,-0.9957,0.172,0.076,0.752
734,2011-07-08,12717.900391,12717.900391,12567.410156,131150000,12657.200195,12657.200195,-0.9969,0.211,0.088,0.701
735,2011-07-11,12655.620117,12655.839844,12470.299805,133250000,12505.759766,12505.759766,-0.9941,0.156,0.053,0.791
736,2011-07-12,12505.540039,12570.580078,12446.879883,162640000,12446.879883,12446.879883,-0.9961,0.162,0.049,0.789
737,2011-07-13,12447.330078,12611.040039,12447.330078,139970000,12491.610352,12491.610352,-0.9918,0.148,0.076,0.776
738,2011-07-14,12491.530273,12581.980469,12414.410156,140810000,12437.120117,12437.120117,-0.9795,0.149,0.101,0.75
739,2011-07-15,12437.120117,12504.820312,12406.089844,215420000,12479.730469,12479.730469,-0.9943,0.154,0.03,0.816
